datetime,temperature,humidity,pressure,altitude,latitude,longitude
2021-11-22 15:45:51.672505,31.42,66.4,1006.18,59.07,10.3,79.8
2021-11-22 15:50:50.386787,31.26,67.15,1006.23,58.57,10.3,79.8
2021-11-22 15:55:50.014328,31.08,68.53,1006.3,58.0,10.3,79.8
2021-11-22 16:00:50.058586,30.93,70.35,1006.32,57.84,10.3,79.8
2021-11-22 16:05:50.107203,30.94,70.38,1006.33,57.79,10.3,79.8
2021-11-22 16:10:52.935436,31.21,69.04,1006.07,59.93,10.3,79.8
2021-11-22 16:15:52.554065,31.03,69.5,1006.45,56.81,10.3,79.8
2021-11-22 16:20:50.131677,30.98,68.8,1006.65,55.11,10.3,79.8
2021-11-22 16:25:50.075525,30.94,69.1,1006.84,53.48,10.3,79.8
2021-11-22 16:30:51.750346,30.86,69.36,1006.86,53.33,10.3,79.8
2021-11-22 16:35:51.877941,30.85,69.04,1006.78,53.97,10.3,79.8
2021-11-22 16:40:50.077323,30.84,68.86,1006.72,54.55,10.3,79.8
2021-11-22 16:45:52.571092,30.72,69.08,1006.89,53.11,10.3,79.8
2021-11-22 16:50:50.865237,30.72,69.16,1007.15,50.88,10.3,79.8
2021-11-22 16:55:52.128973,30.81,69.42,1007.25,50.07,10.3,79.8
2021-11-22 17:00:51.657303,30.75,69.68,1007.47,48.25,10.3,79.8
2021-11-22 17:05:52.415719,30.79,69.55,1007.48,48.17,10.3,79.8
2021-11-22 17:10:51.129961,30.79,69.85,1007.49,48.1,10.3,79.8
2021-11-22 17:15:51.178065,30.73,69.63,1007.33,49.43,10.3,79.8
2021-11-22 17:20:51.211527,30.75,69.33,1007.3,49.64,10.3,79.8
2021-11-22 17:25:52.375098,30.74,69.25,1007.46,48.28,10.3,79.8
2021-11-22 17:30:52.417699,30.73,69.05,1007.46,48.28,10.3,79.8
2021-11-22 17:35:52.371440,30.57,69.7,1007.49,48.07,10.3,79.8
2021-11-22 17:40:50.069277,30.6,69.97,1007.52,47.79,10.3,79.8
2021-11-22 17:45:51.551176,30.51,70.58,1007.65,46.76,10.3,79.8
2021-11-22 17:50:52.005318,30.51,70.81,1007.55,47.59,10.3,79.8
2021-11-22 17:55:50.808820,30.44,71.3,1007.5,47.98,10.3,79.8
2021-11-22 19:45:53.532391,29.4,75.34,1008.85,36.74,10.3,79.8
2021-11-22 19:50:51.319971,29.49,75.14,1008.84,36.81,10.3,79.8
2021-11-22 19:55:50.137201,29.73,74.35,1009.03,35.21,10.3,79.8
2021-11-22 20:00:50.390162,29.83,74.1,1009.14,34.29,10.3,79.8
2021-11-22 20:05:50.122538,29.95,73.83,1009.21,33.68,10.3,79.8
2021-11-22 20:10:50.075172,29.86,74.08,1009.34,32.59,10.3,79.8
2021-11-22 20:15:50.133087,29.82,74.24,1009.32,32.79,10.3,79.8
2021-11-22 20:20:50.085678,29.9,73.99,1009.41,31.98,10.3,79.8
2021-11-22 20:25:50.133333,29.88,74.05,1009.48,31.44,10.3,79.8
2021-11-22 20:30:50.140515,29.88,74.21,1009.51,31.18,10.3,79.8
2021-11-22 20:35:50.083242,29.87,74.43,1009.5,31.23,10.3,79.8
2021-11-22 20:40:50.124903,29.89,74.51,1009.61,30.38,10.3,79.8
2021-11-22 20:45:50.067518,29.81,74.82,1009.7,29.59,10.3,79.8
2021-11-22 20:50:50.114483,29.81,74.73,1009.74,29.27,10.3,79.8
2021-11-22 20:55:50.046634,29.8,74.85,1009.74,29.29,10.3,79.8
2021-11-22 21:00:50.080059,29.69,75.13,1009.76,29.07,10.3,79.8
2021-11-22 21:05:51.856868,29.7,75.23,1009.91,27.8,10.3,79.8
2021-11-22 21:10:50.254547,29.95,74.48,1010.04,26.78,10.3,79.8
2021-11-22 21:15:52.431741,30.06,73.91,1010.1,26.23,10.3,79.8
2021-11-22 21:20:52.471562,30.07,73.91,1010.21,25.37,10.3,79.8
2021-11-22 21:25:52.451412,30.09,73.89,1010.13,26.02,10.3,79.8
2021-11-22 21:30:50.027552,30.12,73.92,1009.99,27.15,10.3,79.8
2021-11-22 21:35:50.901933,30.11,73.99,1009.98,27.26,10.3,79.8
2021-11-22 21:40:51.763923,30.11,73.89,1010.03,26.86,10.3,79.8
2021-11-22 21:45:50.882773,30.14,73.8,1010.1,26.25,10.3,79.8
2021-11-22 21:50:51.140914,30.15,73.87,1010.18,25.6,10.3,79.8
2021-11-22 21:55:50.868193,30.14,73.86,1010.24,25.11,10.3,79.8
2021-11-22 22:00:51.721612,30.14,73.82,1010.28,24.78,10.3,79.8
2021-11-22 22:05:51.064646,30.16,73.84,1010.2,25.45,10.3,79.8
2021-11-22 22:10:52.572532,30.11,74.05,1010.18,25.62,10.3,79.8
2021-11-22 22:15:51.105475,30.16,73.91,1010.26,24.9,10.3,79.8
2021-11-22 22:20:51.958149,30.15,73.96,1010.3,24.57,10.3,79.8
2021-11-22 22:25:52.415759,30.14,73.92,1010.27,24.85,10.3,79.8
2021-11-22 22:30:52.877724,30.13,73.9,1010.29,24.69,10.3,79.8
2021-11-22 22:35:52.604450,30.12,73.85,1010.27,24.81,10.3,79.8
2021-11-22 22:40:50.081536,30.14,73.77,1010.29,24.7,10.3,79.8
2021-11-22 22:45:51.549440,30.11,73.81,1010.34,24.22,10.3,79.8
2021-11-22 22:50:51.476115,30.14,73.73,1010.29,24.69,10.3,79.8
2021-11-22 22:55:51.208768,30.11,73.76,1010.17,25.63,10.3,79.8
2021-11-22 23:00:50.109850,30.11,73.74,1010.08,26.43,10.3,79.8
2021-11-22 23:05:52.617693,30.14,73.62,1010.09,26.31,10.3,79.8
2021-11-22 23:10:52.444412,30.14,73.59,1010.05,26.71,10.3,79.8
2021-11-22 23:15:52.481610,30.13,73.58,1009.99,27.17,10.3,79.8
2021-11-22 23:20:52.413805,30.12,73.52,1009.97,27.38,10.3,79.8
2021-11-22 23:25:53.185704,30.1,73.59,1009.97,27.37,10.3,79.8
2021-11-22 23:30:50.357552,30.11,73.67,1009.89,28.02,10.3,79.8
2021-11-22 23:35:52.439625,30.1,73.86,1009.82,28.62,10.3,79.8
2021-11-22 23:40:50.116521,30.08,73.83,1009.75,29.19,10.3,79.8
2021-11-22 23:45:52.509957,30.08,73.75,1009.69,29.71,10.3,79.8
2021-11-22 23:50:50.811126,30.09,73.59,1009.77,29.01,10.3,79.8
2021-11-22 23:55:52.377723,30.1,73.48,1009.66,29.96,10.3,79.8
2021-11-23 00:00:50.049799,30.09,73.5,1009.7,29.63,10.3,79.8
2021-11-23 00:05:51.217152,30.07,73.49,1009.76,29.07,10.3,79.8
2021-11-23 00:10:50.954221,30.05,73.71,1009.73,29.36,10.3,79.8
2021-11-23 00:15:52.436258,30.05,73.76,1009.66,29.97,10.3,79.8
2021-11-23 00:20:51.653600,30.08,73.67,1009.6,30.43,10.3,79.8
2021-11-23 00:25:52.515283,30.06,73.76,1009.43,31.85,10.3,79.8
2021-11-23 00:30:52.452254,30.06,73.77,1009.38,32.29,10.3,79.8
2021-11-23 00:35:50.849223,30.05,73.88,1009.24,33.42,10.3,79.8
2021-11-23 00:40:50.166663,30.05,73.97,1009.15,34.22,10.3,79.8
2021-11-23 00:45:52.458032,30.05,74.01,1009.05,35.06,10.3,79.8
2021-11-23 00:50:52.180025,30.05,74.07,1009.03,35.17,10.3,79.8
2021-11-23 00:55:50.775908,30.03,74.17,1008.98,35.6,10.3,79.8
2021-11-23 01:00:53.189776,30.01,74.31,1008.89,36.33,10.3,79.8
2021-11-23 01:05:52.396632,30.03,74.25,1008.9,36.26,10.3,79.8
2021-11-23 01:10:50.793219,30.04,74.23,1008.89,36.36,10.3,79.8
2021-11-23 01:15:52.059856,30.02,74.33,1008.82,36.93,10.3,79.8
2021-11-23 01:20:50.152560,30.01,74.26,1008.75,37.52,10.3,79.8
2021-11-23 01:25:50.914080,29.98,74.24,1008.62,38.59,10.3,79.8
2021-11-23 01:30:50.645873,29.97,74.25,1008.6,38.75,10.3,79.8
2021-11-23 01:35:50.895383,29.98,74.13,1008.5,39.6,10.3,79.8
2021-11-23 01:40:50.109980,30.0,74.09,1008.4,40.43,10.3,79.8
2021-11-23 01:45:50.876887,30.0,74.04,1008.34,40.94,10.3,79.8
2021-11-23 01:50:51.019296,29.99,74.07,1008.26,41.6,10.3,79.8
2021-11-23 01:55:51.050665,29.98,74.08,1008.29,41.38,10.3,79.8
2021-11-23 02:00:50.172536,29.97,74.07,1008.29,41.34,10.3,79.8
2021-11-23 02:05:50.845774,29.97,74.04,1008.27,41.56,10.3,79.8
2021-11-23 02:10:50.888175,29.97,73.99,1008.25,41.71,10.3,79.8
2021-11-23 02:15:51.134602,29.94,74.04,1008.2,42.16,10.3,79.8
2021-11-23 02:20:52.521070,29.91,74.05,1008.17,42.35,10.3,79.8
2021-11-23 02:25:51.103534,29.92,73.97,1008.22,41.93,10.3,79.8
2021-11-23 02:30:50.125067,29.9,74.08,1008.1,42.94,10.3,79.8
2021-11-23 02:35:51.501895,29.91,74.06,1008.09,43.02,10.3,79.8
2021-11-23 02:40:50.114905,29.88,74.18,1008.04,43.45,10.3,79.8
2021-11-23 02:45:52.521327,29.88,74.18,1007.95,44.21,10.3,79.8
2021-11-23 02:50:51.333857,29.87,74.29,1007.9,44.66,10.3,79.8
2021-11-23 02:55:50.971743,29.88,74.24,1007.86,44.98,10.3,79.8
2021-11-23 03:00:51.721859,29.88,74.29,1007.86,44.98,10.3,79.8
2021-11-23 03:05:52.484692,29.87,74.42,1007.74,45.95,10.3,79.8
2021-11-23 03:10:52.422128,29.87,74.51,1007.69,46.43,10.3,79.8
2021-11-23 03:15:50.822461,29.86,74.6,1007.64,46.78,10.3,79.8
2021-11-23 03:20:50.145034,29.86,74.64,1007.59,47.24,10.3,79.8
2021-11-23 03:25:50.181906,29.83,74.72,1007.53,47.75,10.3,79.8
2021-11-23 03:30:51.558786,29.84,74.75,1007.6,47.11,10.3,79.8
2021-11-23 03:35:52.612124,29.86,74.81,1007.57,47.41,10.3,79.8
2021-11-23 03:40:50.092595,29.82,74.97,1007.54,47.67,10.3,79.8
2021-11-23 03:45:52.475197,29.85,74.87,1007.5,47.98,10.3,79.8
2021-11-23 03:50:51.997677,29.82,74.95,1007.48,48.15,10.3,79.8
2021-11-23 03:55:52.558669,29.84,74.89,1007.4,48.84,10.3,79.8
2021-11-23 04:00:50.650514,29.82,75.1,1007.5,47.99,10.3,79.8
2021-11-23 04:05:51.208819,29.83,75.17,1007.52,47.86,10.3,79.8
2021-11-23 04:10:51.239488,29.78,75.33,1007.52,47.85,10.3,79.8
2021-11-23 04:15:52.496817,29.82,75.25,1007.6,47.16,10.3,79.8
2021-11-23 04:20:50.903676,29.78,75.46,1007.56,47.4,10.3,79.8
2021-11-23 04:25:52.490341,29.77,75.63,1007.57,47.36,10.3,79.8
2021-11-23 04:30:50.776657,29.73,75.74,1007.64,46.82,10.3,79.8
2021-11-23 04:35:52.454255,29.76,75.71,1007.71,46.19,10.3,79.8
2021-11-23 04:40:51.350649,29.77,75.82,1007.76,45.8,10.3,79.8
2021-11-23 04:45:51.597755,29.73,75.96,1007.83,45.2,10.3,79.8
2021-11-23 04:50:51.109987,29.72,76.08,1007.85,45.05,10.3,79.8
2021-11-23 04:55:52.376949,29.7,76.21,1007.84,45.12,10.3,79.8
2021-11-23 05:00:51.298554,29.72,76.18,1007.89,44.79,10.3,79.8
2021-11-23 05:05:52.365519,29.7,76.27,1007.89,44.7,10.3,79.8
2021-11-23 05:10:51.158904,29.69,76.32,1007.89,44.7,10.3,79.8
2021-11-23 05:15:52.425600,29.67,76.41,1007.91,44.53,10.3,79.8
2021-11-23 05:20:52.487215,29.68,76.39,1008.07,43.21,10.3,79.8
2021-11-23 05:25:52.418545,29.68,76.42,1008.1,42.99,10.3,79.8
2021-11-23 05:30:50.109670,29.69,76.39,1008.18,42.3,10.3,79.8
2021-11-23 05:35:52.512572,29.7,76.39,1008.22,41.93,10.3,79.8
2021-11-23 05:40:50.079418,29.7,76.47,1008.26,41.65,10.3,79.8
2021-11-23 05:45:52.381058,29.67,76.49,1008.22,41.93,10.3,79.8
2021-11-23 05:50:50.883249,29.65,76.5,1008.15,42.52,10.3,79.8
2021-11-23 05:55:50.810373,29.69,76.49,1008.18,42.26,10.3,79.8
2021-11-23 06:00:50.131799,29.68,76.51,1008.15,42.58,10.3,79.8
2021-11-23 06:05:50.153470,29.63,76.53,1008.06,43.26,10.3,79.8
2021-11-23 06:10:50.095911,29.62,76.52,1008.09,43.01,10.3,79.8
2021-11-23 06:15:51.052941,29.63,76.46,1008.23,41.88,10.3,79.8
2021-11-23 06:20:52.414926,29.6,76.51,1008.12,42.82,10.3,79.8
2021-11-23 06:25:50.816669,29.59,76.48,1008.13,42.73,10.3,79.8
2021-11-23 06:30:50.248520,29.62,76.27,1008.21,42.04,10.3,79.8
2021-11-23 06:35:50.905828,29.6,76.27,1008.33,41.03,10.3,79.8
2021-11-23 06:40:50.328234,29.49,76.45,1008.31,41.17,10.3,79.8
2021-11-23 06:45:52.515226,29.56,76.38,1008.4,40.42,10.3,79.8
2021-11-23 06:50:51.327601,29.61,76.26,1008.6,38.81,10.3,79.8
2021-11-23 06:55:50.955333,29.58,76.51,1008.61,38.72,10.3,79.8
2021-11-23 07:00:50.075333,29.63,76.45,1008.63,38.54,10.3,79.8
2021-11-23 07:05:52.278803,29.62,76.48,1008.63,38.52,10.3,79.8
2021-11-23 07:10:50.885923,29.64,76.31,1008.7,37.95,10.3,79.8
2021-11-23 07:15:50.102686,29.6,76.03,1008.73,37.7,10.3,79.8
2021-11-23 07:20:50.134189,29.32,76.52,1008.77,37.36,10.3,79.8
2021-11-23 07:25:50.596546,29.33,76.33,1008.81,37.01,10.3,79.8
2021-11-23 07:30:50.944885,29.26,76.53,1008.92,36.1,10.3,79.8
2021-11-23 07:35:52.421282,29.26,76.5,1008.93,36.03,10.3,79.8
2021-11-23 07:40:52.338302,29.22,76.39,1009.0,35.47,10.3,79.8
2021-11-23 07:45:52.381169,29.25,76.48,1009.03,35.18,10.3,79.8
2021-11-23 07:50:50.892605,29.17,76.36,1009.0,35.47,10.3,79.8
2021-11-23 07:55:52.284417,29.18,76.27,1009.11,34.49,10.3,79.8
2021-11-23 08:00:50.051853,29.24,76.05,1009.19,33.89,10.3,79.8
2021-11-23 08:05:52.559274,29.19,76.32,1009.27,33.16,10.3,79.8
2021-11-23 08:10:50.861553,29.12,76.7,1009.31,32.84,10.3,79.8
2021-11-23 08:15:52.428333,29.2,76.43,1009.37,32.34,10.3,79.8
2021-11-23 08:20:50.841115,29.21,76.61,1009.51,31.16,10.3,79.8
2021-11-23 08:25:52.517978,29.24,76.55,1009.66,29.91,10.3,79.8
2021-11-23 08:30:50.199719,29.24,76.66,1009.72,29.42,10.3,79.8
2021-11-23 08:35:51.167709,29.24,76.58,1009.83,28.51,10.3,79.8
2021-11-23 08:40:52.038998,29.25,76.58,1009.93,27.69,10.3,79.8
2021-11-23 08:45:52.361745,29.56,76.3,1010.04,26.74,10.3,79.8
2021-11-23 08:50:51.109108,29.39,76.42,1010.06,26.61,10.3,79.8
2021-11-23 08:55:50.641288,29.28,76.45,1010.1,26.28,10.3,79.8
2021-11-23 09:00:50.063624,29.24,76.8,1010.11,26.21,10.3,79.8
2021-11-23 09:05:50.100778,29.32,76.42,1010.16,25.76,10.3,79.8
2021-11-23 09:10:52.618537,29.36,75.77,1010.21,25.36,10.3,79.8
2021-11-23 09:15:52.460826,29.34,75.93,1010.15,25.84,10.3,79.8
2021-11-23 09:20:52.604164,29.38,75.86,1010.22,25.29,10.3,79.8
2021-11-23 09:25:50.900016,29.38,75.63,1010.17,25.64,10.3,79.8
2021-11-23 09:30:52.478322,29.36,75.65,1010.15,25.86,10.3,79.8
2021-11-23 09:35:51.000208,29.39,75.67,1010.15,25.87,10.3,79.8
2021-11-23 09:40:52.062391,29.4,75.52,1010.06,26.63,10.3,79.8
2021-11-23 09:45:52.424525,29.43,75.56,1009.9,27.89,10.3,79.8
2021-11-23 09:50:50.951130,29.45,75.61,1009.84,28.39,10.3,79.8
2021-11-23 09:55:52.315499,29.46,75.74,1009.83,28.5,10.3,79.8
2021-11-23 10:00:50.085796,29.49,75.72,1009.75,29.18,10.3,79.8
2021-11-23 10:05:50.949216,29.49,75.43,1009.62,30.25,10.3,79.8
2021-11-23 10:10:52.561342,29.46,75.92,1009.58,30.56,10.3,79.8
2021-11-23 10:15:50.123741,29.52,76.21,1009.59,30.48,10.3,79.8
2021-11-23 10:20:50.061825,29.56,75.98,1009.54,30.96,10.3,79.8
2021-11-23 10:25:50.099951,29.61,76.01,1009.54,30.9,10.3,79.8
2021-11-23 10:30:50.003655,29.67,75.98,1009.4,32.06,10.3,79.8
2021-11-23 10:35:50.067104,29.76,75.69,1009.32,32.77,10.3,79.8
2021-11-23 10:40:50.100777,29.79,75.67,1009.33,32.7,10.3,79.8
2021-11-23 10:45:52.698534,29.8,75.68,1009.3,32.9,10.3,79.8
2021-11-23 10:50:52.017421,29.84,75.66,1009.26,33.28,10.3,79.8
2021-11-23 10:55:50.520430,29.87,75.12,1009.24,33.4,10.3,79.8
2021-11-23 11:00:50.043687,29.91,75.31,1009.28,33.09,10.3,79.8
2021-11-23 11:05:50.081911,29.94,75.33,1009.22,33.6,10.3,79.8
2021-11-23 11:10:50.019966,29.89,75.42,1009.21,33.72,10.3,79.8
2021-11-23 11:15:50.057865,29.9,75.54,1009.19,33.85,10.3,79.8
2021-11-23 11:20:50.096526,29.9,75.53,1009.23,33.49,10.3,79.8
2021-11-23 11:25:50.130494,29.97,75.36,1009.16,34.07,10.3,79.8
2021-11-23 11:30:50.067789,30.03,75.11,1009.14,34.24,10.3,79.8
2021-11-23 11:35:52.661231,30.03,75.19,1008.94,35.91,10.3,79.8
2021-11-23 11:40:51.769244,30.06,75.11,1008.84,36.75,10.3,79.8
2021-11-23 11:45:50.071844,30.09,74.99,1008.8,37.12,10.3,79.8
2021-11-23 11:50:50.130831,30.05,75.1,1008.52,39.42,10.3,79.8
2021-11-23 11:55:50.098965,30.02,77.68,1008.57,39.06,10.3,79.8
2021-11-23 12:00:50.017533,29.96,78.68,1009.13,34.33,10.3,79.8
2021-11-23 12:05:52.425386,29.34,77.24,1008.85,36.66,10.3,79.8
2021-11-23 12:10:51.028489,28.99,76.39,1008.47,39.85,10.3,79.8
2021-11-23 12:15:51.691405,29.18,78.37,1008.31,41.22,10.3,79.8
2021-11-23 12:20:51.735205,29.39,78.58,1008.12,42.79,10.3,79.8
2021-11-23 12:25:50.008132,29.68,77.22,1007.98,43.96,10.3,79.8
2021-11-23 12:30:50.376421,29.81,77.42,1007.91,44.52,10.3,79.8
2021-11-23 12:35:51.025959,29.83,77.42,1007.8,45.48,10.3,79.8
2021-11-23 12:40:50.134611,29.87,77.26,1007.8,45.49,10.3,79.8
2021-11-23 12:45:50.478707,29.94,77.19,1007.73,46.09,10.3,79.8
2021-11-23 12:50:51.437359,29.97,77.48,1007.75,45.92,10.3,79.8
2021-11-23 12:55:51.700881,29.95,77.43,1007.82,45.32,10.3,79.8
2021-11-23 13:00:50.109252,29.92,77.53,1007.85,45.06,10.3,79.8
2021-11-23 13:05:50.058015,29.9,77.71,1007.83,45.26,10.3,79.8
2021-11-23 13:10:52.446127,29.88,77.14,1007.71,46.25,10.3,79.8
2021-11-23 13:15:51.555592,29.88,76.71,1007.62,47.0,10.3,79.8
2021-11-23 13:20:52.317803,29.74,76.06,1007.49,48.11,10.3,79.8
2021-11-23 13:25:50.110720,29.84,76.4,1007.44,48.5,10.3,79.8
2021-11-23 13:30:50.063222,29.95,76.37,1007.29,49.72,10.3,79.8
2021-11-23 13:35:50.922662,30.0,76.31,1007.23,50.23,10.3,79.8
2021-11-23 13:40:50.060404,29.98,76.62,1007.12,51.18,10.3,79.8
2021-11-23 13:45:50.102683,30.02,76.57,1006.99,52.27,10.3,79.8
2021-11-23 13:50:50.146401,30.06,75.99,1006.96,52.47,10.3,79.8
2021-11-23 13:55:50.079344,30.09,75.79,1006.81,53.78,10.3,79.8
2021-11-23 14:00:50.216831,30.11,76.25,1006.84,53.53,10.3,79.8
2021-11-23 14:05:50.051109,30.12,76.24,1006.8,53.87,10.3,79.8
2021-11-23 14:10:50.085378,30.15,76.17,1006.75,54.28,10.3,79.8
2021-11-23 14:15:51.353680,30.15,75.95,1006.68,54.85,10.3,79.8
2021-11-23 14:20:51.707017,30.09,75.66,1006.66,54.99,10.3,79.8
2021-11-23 14:25:51.740861,30.09,76.08,1006.68,54.84,10.3,79.8
2021-11-23 14:30:52.009689,30.1,75.78,1006.65,55.11,10.3,79.8
2021-11-23 14:35:51.023471,30.09,75.0,1006.67,54.96,10.3,79.8
2021-11-23 14:40:50.741072,30.15,75.34,1006.48,56.53,10.3,79.8
2021-11-23 14:45:51.744741,30.19,75.99,1006.46,56.68,10.3,79.8
2021-11-23 14:50:50.403803,30.21,76.3,1006.34,57.72,10.3,79.8
2021-11-23 14:55:50.133653,30.2,75.81,1006.27,58.27,10.3,79.8
2021-11-23 15:00:50.176326,30.17,74.22,1006.22,58.66,10.3,79.8
2021-11-23 15:05:50.105787,30.17,74.29,1006.28,58.16,10.3,79.8
2021-11-23 15:10:51.979149,30.18,74.29,1006.23,58.59,10.3,79.8
2021-11-23 15:15:52.732634,30.19,74.52,1006.19,58.91,10.3,79.8
2021-11-23 15:20:52.356609,30.11,73.33,1006.18,59.07,10.3,79.8
2021-11-23 15:25:52.700921,30.09,72.89,1006.11,59.62,10.3,79.8
2021-11-23 15:30:52.323960,30.09,70.41,1006.1,59.7,10.3,79.8
2021-11-23 15:35:52.457640,30.14,71.38,1006.04,60.21,10.3,79.8
2021-11-23 15:40:50.032119,30.14,72.29,1006.08,59.91,10.3,79.8
2021-11-23 15:40:51.571872,30.14,72.29,1006.05,60.1,10.3,79.8
2021-11-23 15:45:50.070398,30.14,73.01,1006.08,59.83,10.3,79.8
2021-11-23 15:45:51.089781,30.14,73.02,1006.08,59.87,10.3,79.8
2021-11-23 15:50:50.019573,30.12,73.3,1006.06,60.07,10.3,79.8
2021-11-23 15:50:51.099730,30.12,73.3,1006.05,60.1,10.3,79.8
2021-11-23 15:55:50.027626,30.11,73.38,1005.9,61.41,10.3,79.8
2021-11-23 15:55:52.898441,30.1,73.4,1005.89,61.48,10.3,79.8
2021-11-23 16:00:50.077078,30.11,72.93,1005.9,61.37,10.3,79.8
2021-11-23 16:00:51.498037,30.11,72.99,1005.89,61.46,10.3,79.8
2021-11-23 16:05:52.456629,30.16,72.98,1005.87,61.6,10.3,79.8
2021-11-23 16:10:50.954335,30.08,73.23,1005.84,61.91,10.3,79.8
2021-11-23 16:15:52.524865,30.52,72.86,1005.78,62.34,10.3,79.8
2021-11-23 16:20:50.932310,30.25,73.83,1005.8,62.23,10.3,79.8
2021-11-23 16:25:52.485524,30.17,74.05,1005.72,62.92,10.3,79.8
2021-11-23 16:30:50.980214,30.16,74.85,1005.8,62.19,10.3,79.8
2021-11-23 16:35:52.448895,30.18,73.05,1005.9,61.38,10.3,79.8
2021-11-23 16:40:50.127856,30.16,73.54,1006.09,59.75,10.3,79.8
2021-11-23 16:40:51.147819,30.16,73.54,1006.09,59.75,10.3,79.8
2021-11-23 16:45:50.057003,30.66,72.67,1006.15,59.29,10.3,79.8
2021-11-23 16:45:51.186810,30.68,72.65,1006.14,59.37,10.3,79.8
2021-11-23 16:50:51.115166,30.7,72.49,1006.22,58.68,10.3,79.8
2021-11-23 16:55:53.604840,30.59,72.94,1006.35,57.63,10.3,79.8
2021-11-23 17:00:51.182521,30.6,72.92,1006.47,56.58,10.3,79.8
2021-11-23 17:05:53.671130,30.51,72.94,1006.45,56.75,10.3,79.8
2021-11-23 17:10:52.179649,30.43,72.57,1006.43,56.9,10.3,79.8
2021-11-23 17:15:53.638231,30.46,72.33,1006.57,55.89,10.3,79.8
2021-11-23 17:20:53.466925,30.41,72.25,1006.61,55.41,10.3,79.8
2021-11-23 17:25:53.394540,30.4,72.33,1006.63,55.25,10.3,79.8
2021-11-23 17:30:53.331497,30.4,72.5,1006.72,54.5,10.3,79.8
2021-11-23 17:35:53.470851,30.32,73.18,1006.97,52.42,10.3,79.8
2021-11-23 17:40:51.148891,30.07,73.99,1007.06,51.67,10.3,79.8
2021-11-23 17:45:52.307517,30.04,74.05,1007.23,50.24,10.3,79.8
2021-11-23 17:50:52.235039,30.34,73.53,1007.26,49.95,10.3,79.8
2021-11-23 17:55:53.503092,30.33,73.5,1007.37,49.1,10.3,79.8
2021-11-23 18:00:51.179905,30.26,73.81,1007.36,49.16,10.3,79.8
2021-11-23 18:05:53.458950,30.22,74.0,1007.36,49.14,10.3,79.8
2021-11-23 18:10:53.496446,30.18,74.51,1007.49,48.38,10.3,79.8
2021-11-23 18:15:51.993061,30.19,74.77,1007.54,47.64,10.3,79.8
2021-11-23 18:20:53.461084,30.14,74.92,1007.6,47.12,10.3,79.8
2021-11-23 18:25:53.288882,30.11,75.06,1007.69,46.43,10.3,79.8
2021-11-23 18:30:53.637674,30.07,75.06,1007.63,46.91,10.3,79.8
2021-11-23 18:35:53.453731,30.08,75.01,1007.66,46.66,10.3,79.8
2021-11-23 18:40:51.441118,30.05,75.17,1007.71,46.21,10.3,79.8
2021-11-23 18:45:51.259666,29.95,75.55,1007.81,45.37,10.3,79.8
2021-11-23 18:50:52.836845,29.91,75.98,1007.95,44.23,10.3,79.8
2021-11-23 18:55:51.133939,29.93,75.7,1008.15,42.53,10.3,79.8
2021-11-23 19:00:51.472286,29.89,76.11,1008.17,42.41,10.3,79.8
2021-11-23 19:05:52.020826,29.96,76.05,1008.34,40.93,10.3,79.8
2021-11-23 19:10:53.687828,29.88,76.38,1008.39,40.5,10.3,79.8
2021-11-23 19:15:53.925985,29.92,76.21,1008.45,40.03,10.3,79.8
2021-11-23 19:20:52.943585,29.96,76.27,1008.5,39.59,10.3,79.8
2021-11-23 19:25:51.131057,29.9,76.34,1008.55,39.2,10.3,79.8
2021-11-23 19:30:51.979413,29.87,76.31,1008.61,38.7,10.3,79.8
2021-11-23 19:35:53.546587,29.85,76.72,1008.61,38.69,10.3,79.8
2021-11-23 19:40:52.765163,29.91,76.95,1008.7,37.98,10.3,79.8
2021-11-23 19:45:52.393529,29.76,77.53,1008.77,37.36,10.3,79.8
2021-11-23 19:50:52.731066,29.77,77.5,1008.74,37.58,10.3,79.8
2021-11-23 19:55:52.969106,29.77,77.46,1008.9,36.28,10.3,79.8
2021-11-23 20:00:51.157066,29.75,77.24,1008.91,36.24,10.3,79.8
2021-11-23 20:05:51.263431,29.89,77.06,1009.02,35.28,10.3,79.8
2021-11-23 20:10:52.874236,29.85,76.95,1009.08,34.75,10.3,79.8
2021-11-23 20:15:51.150604,29.95,76.84,1009.13,34.32,10.3,79.8
2021-11-23 20:20:51.188857,29.95,76.78,1009.15,34.22,10.3,79.8
2021-11-23 20:25:52.966622,29.93,76.72,1009.24,33.43,10.3,79.8
2021-11-23 20:30:51.463980,29.87,76.75,1009.26,33.26,10.3,79.8
2021-11-23 20:35:52.642455,29.85,76.59,1009.44,31.75,10.3,79.8
2021-11-23 20:40:52.039641,29.86,76.56,1009.54,30.9,10.3,79.8
2021-11-23 20:45:51.357749,29.87,76.62,1009.53,31.0,10.3,79.8
2021-11-23 20:50:52.106616,29.86,76.29,1009.55,30.84,10.3,79.8
2021-11-23 20:55:53.373895,29.83,76.21,1009.66,29.89,10.3,79.8
2021-11-23 21:00:51.561326,29.84,76.34,1009.67,29.81,10.3,79.8
2021-11-23 21:05:52.109632,29.83,76.41,1009.7,29.56,10.3,79.8
2021-11-23 21:10:52.245698,29.79,76.4,1009.67,29.86,10.3,79.8
